entityId;key;ts;value;datetime
f99dddb0-ffde-11ef-9545-f1c19ab288c3;temperature;1758759009308;23.6;2025-09-25 02:10:09.308000+02:00
f99dddb0-ffde-11ef-9545-f1c19ab288c3;temperature;1758757809385;23.5;2025-09-25 01:50:09.385000+02:00
f99dddb0-ffde-11ef-9545-f1c19ab288c3;temperature;1758756609455;23.6;2025-09-25 01:30:09.455000+02:00
f99dddb0-ffde-11ef-9545-f1c19ab288c3;temperature;1758755409508;23.6;2025-09-25 01:10:09.508000+02:00
f99dddb0-ffde-11ef-9545-f1c19ab288c3;temperature;1758754209432;23.6;2025-09-25 00:50:09.432000+02:00
f99dddb0-ffde-11ef-9545-f1c19ab288c3;temperature;1758753009622;23.6;2025-09-25 00:30:09.622000+02:00
f99dddb0-ffde-11ef-9545-f1c19ab288c3;temperature;1758751809688;23.7;2025-09-25 00:10:09.688000+02:00
f99dddb0-ffde-11ef-9545-f1c19ab288c3;relativeHumidity;1758808206792;66.4;2025-09-25 15:50:06.792000+02:00
f99dddb0-ffde-11ef-9545-f1c19ab288c3;relativeHumidity;1758807006868;69.4;2025-09-25 15:30:06.868000+02:00
f99dddb0-ffde-11ef-9545-f1c19ab288c3;relativeHumidity;1758805806930;66.4;2025-09-25 15:10:06.930000+02:00
f99dddb0-ffde-11ef-9545-f1c19ab288c3;relativeHumidity;1758804606989;69.4;2025-09-25 14:50:06.989000+02:00
f99dddb0-ffde-11ef-9545-f1c19ab288c3;relativeHumidity;1758803407057;69.2;2025-09-25 14:30:07.057000+02:00
f99dddb0-ffde-11ef-9545-f1c19ab288c3;relativeHumidity;1758802207119;67.5;2025-09-25 14:10:07.119000+02:00
f99dddb0-ffde-11ef-9545-f1c19ab288c3;relativeHumidity;1758801007180;68.8;2025-09-25 13:50:07.180000+02:00
f99dddb0-ffde-11ef-9545-f1c19ab288c3;relativeHumidity;1758799807244;66.8;2025-09-25 13:30:07.244000+02:00
f99dddb0-ffde-11ef-9545-f1c19ab288c3;relativeHumidity;1758798607295;69.6;2025-09-25 13:10:07.295000+02:00
f99dddb0-ffde-11ef-9545-f1c19ab288c3;relativeHumidity;1758797407371;68;2025-09-25 12:50:07.371000+02:00
f99dddb0-ffde-11ef-9545-f1c19ab288c3;relativeHumidity;1758796207434;68.1;2025-09-25 12:30:07.434000+02:00
f99dddb0-ffde-11ef-9545-f1c19ab288c3;relativeHumidity;1758795007501;66.9;2025-09-25 12:10:07.501000+02:00
f99dddb0-ffde-11ef-9545-f1c19ab288c3;relativeHumidity;1758793807561;67.4;2025-09-25 11:50:07.561000+02:00
f99dddb0-ffde-11ef-9545-f1c19ab288c3;relativeHumidity;1758792607589;66.1;2025-09-25 11:30:07.589000+02:00
f99dddb0-ffde-11ef-9545-f1c19ab288c3;relativeHumidity;1758791407703;65;2025-09-25 11:10:07.703000+02:00
f99dddb0-ffde-11ef-9545-f1c19ab288c3;relativeHumidity;1758790207719;69;2025-09-25 10:50:07.719000+02:00
f99dddb0-ffde-11ef-9545-f1c19ab288c3;relativeHumidity;1758789007790;68.1;2025-09-25 10:30:07.790000+02:00
f99dddb0-ffde-11ef-9545-f1c19ab288c3;relativeHumidity;1758787807829;67.2;2025-09-25 10:10:07.829000+02:00
f99dddb0-ffde-11ef-9545-f1c19ab288c3;relativeHumidity;1758786607914;70.9;2025-09-25 09:50:07.914000+02:00
f99dddb0-ffde-11ef-9545-f1c19ab288c3;relativeHumidity;1758785407984;68.4;2025-09-25 09:30:07.984000+02:00
f99dddb0-ffde-11ef-9545-f1c19ab288c3;relativeHumidity;1758784208054;67.6;2025-09-25 09:10:08.054000+02:00
f99dddb0-ffde-11ef-9545-f1c19ab288c3;relativeHumidity;1758783008108;66.5;2025-09-25 08:50:08.108000+02:00
f99dddb0-ffde-11ef-9545-f1c19ab288c3;relativeHumidity;1758781808177;63.9;2025-09-25 08:30:08.177000+02:00
f99dddb0-ffde-11ef-9545-f1c19ab288c3;relativeHumidity;1758780608229;67.9;2025-09-25 08:10:08.229000+02:00
f99dddb0-ffde-11ef-9545-f1c19ab288c3;relativeHumidity;1758779408306;69.1;2025-09-25 07:50:08.306000+02:00
f99dddb0-ffde-11ef-9545-f1c19ab288c3;relativeHumidity;1758778208336;63.3;2025-09-25 07:30:08.336000+02:00
f99dddb0-ffde-11ef-9545-f1c19ab288c3;relativeHumidity;1758777008434;65.5;2025-09-25 07:10:08.434000+02:00
f99dddb0-ffde-11ef-9545-f1c19ab288c3;relativeHumidity;1758775808481;67;2025-09-25 06:50:08.481000+02:00
f99dddb0-ffde-11ef-9545-f1c19ab288c3;relativeHumidity;1758774608533;66.5;2025-09-25 06:30:08.533000+02:00
f99dddb0-ffde-11ef-9545-f1c19ab288c3;relativeHumidity;1758773408602;71.6;2025-09-25 06:10:08.602000+02:00
f99dddb0-ffde-11ef-9545-f1c19ab288c3;relativeHumidity;1758772208652;70.4;2025-09-25 05:50:08.652000+02:00
f99dddb0-ffde-11ef-9545-f1c19ab288c3;relativeHumidity;1758771008709;69.4;2025-09-25 05:30:08.709000+02:00
f99dddb0-ffde-11ef-9545-f1c19ab288c3;relativeHumidity;1758769808771;70.3;2025-09-25 05:10:08.771000+02:00
f99dddb0-ffde-11ef-9545-f1c19ab288c3;relativeHumidity;1758768608833;66.5;2025-09-25 04:50:08.833000+02:00
f99dddb0-ffde-11ef-9545-f1c19ab288c3;relativeHumidity;1758767408872;65.4;2025-09-25 04:30:08.872000+02:00
f99dddb0-ffde-11ef-9545-f1c19ab288c3;relativeHumidity;1758766208956;69.6;2025-09-25 04:10:08.956000+02:00
f99dddb0-ffde-11ef-9545-f1c19ab288c3;relativeHumidity;1758765008983;66.7;2025-09-25 03:50:08.983000+02:00
f99dddb0-ffde-11ef-9545-f1c19ab288c3;relativeHumidity;1758763809078;66.9;2025-09-25 03:30:09.078000+02:00
f99dddb0-ffde-11ef-9545-f1c19ab288c3;relativeHumidity;1758762609140;65.2;2025-09-25 03:10:09.140000+02:00
f99dddb0-ffde-11ef-9545-f1c19ab288c3;relativeHumidity;1758761409194;66.5;2025-09-25 02:50:09.194000+02:00
f99dddb0-ffde-11ef-9545-f1c19ab288c3;relativeHumidity;1758760209186;69.7;2025-09-25 02:30:09.186000+02:00
f99dddb0-ffde-11ef-9545-f1c19ab288c3;relativeHumidity;1758759009308;70.8;2025-09-25 02:10:09.308000+02:00
f99dddb0-ffde-11ef-9545-f1c19ab288c3;relativeHumidity;1758757809385;69.1;2025-09-25 01:50:09.385000+02:00
f99dddb0-ffde-11ef-9545-f1c19ab288c3;relativeHumidity;1758756609455;69;2025-09-25 01:30:09.455000+02:00
f99dddb0-ffde-11ef-9545-f1c19ab288c3;relativeHumidity;1758755409508;66.5;2025-09-25 01:10:09.508000+02:00
f99dddb0-ffde-11ef-9545-f1c19ab288c3;relativeHumidity;1758754209432;69;2025-09-25 00:50:09.432000+02:00
f99dddb0-ffde-11ef-9545-f1c19ab288c3;relativeHumidity;1758753009622;67.3;2025-09-25 00:30:09.622000+02:00
f99dddb0-ffde-11ef-9545-f1c19ab288c3;relativeHumidity;1758751809688;69.6;2025-09-25 00:10:09.688000+02:00
a4d4afc0-6eb6-11ef-b667-951a94d6009e;temperature;1758808277771;28.9;2025-09-25 15:51:17.771000+02:00
a4d4afc0-6eb6-11ef-b667-951a94d6009e;temperature;1758807078050;28.8;2025-09-25 15:31:18.050000+02:00
a4d4afc0-6eb6-11ef-b667-951a94d6009e;temperature;1758805878311;28.9;2025-09-25 15:11:18.311000+02:00
a4d4afc0-6eb6-11ef-b667-951a94d6009e;temperature;1758804678573;28.9;2025-09-25 14:51:18.573000+02:00
a4d4afc0-6eb6-11ef-b667-951a94d6009e;temperature;1758803478823;28.8;2025-09-25 14:31:18.823000+02:00
a4d4afc0-6eb6-11ef-b667-951a94d6009e;temperature;1758802279113;28.8;2025-09-25 14:11:19.113000+02:00
a4d4afc0-6eb6-11ef-b667-951a94d6009e;temperature;1758801079371;28.8;2025-09-25 13:51:19.371000+02:00
a4d4afc0-6eb6-11ef-b667-951a94d6009e;temperature;1758799879629;28.6;2025-09-25 13:31:19.629000+02:00
a4d4afc0-6eb6-11ef-b667-951a94d6009e;temperature;1758798679883;28.9;2025-09-25 13:11:19.883000+02:00
a4d4afc0-6eb6-11ef-b667-951a94d6009e;temperature;1758797480143;28.9;2025-09-25 12:51:20.143000+02:00
a4d4afc0-6eb6-11ef-b667-951a94d6009e;temperature;1758796280412;28.8;2025-09-25 12:31:20.412000+02:00
a4d4afc0-6eb6-11ef-b667-951a94d6009e;temperature;1758795080671;28.8;2025-09-25 12:11:20.671000+02:00
a4d4afc0-6eb6-11ef-b667-951a94d6009e;temperature;1758793880897;29;2025-09-25 11:51:20.897000+02:00
a4d4afc0-6eb6-11ef-b667-951a94d6009e;temperature;1758792681171;29;2025-09-25 11:31:21.171000+02:00
a4d4afc0-6eb6-11ef-b667-951a94d6009e;temperature;1758791481455;28.9;2025-09-25 11:11:21.455000+02:00
a4d4afc0-6eb6-11ef-b667-951a94d6009e;temperature;1758790281697;29;2025-09-25 10:51:21.697000+02:00
a4d4afc0-6eb6-11ef-b667-951a94d6009e;temperature;1758789081949;28.8;2025-09-25 10:31:21.949000+02:00
a4d4afc0-6eb6-11ef-b667-951a94d6009e;temperature;1758787882223;28.8;2025-09-25 10:11:22.223000+02:00
a4d4afc0-6eb6-11ef-b667-951a94d6009e;temperature;1758786682495;28.9;2025-09-25 09:51:22.495000+02:00
a4d4afc0-6eb6-11ef-b667-951a94d6009e;temperature;1758785482752;29;2025-09-25 09:31:22.752000+02:00
a4d4afc0-6eb6-11ef-b667-951a94d6009e;temperature;1758784283021;28.7;2025-09-25 09:11:23.021000+02:00
a4d4afc0-6eb6-11ef-b667-951a94d6009e;temperature;1758783083275;29;2025-09-25 08:51:23.275000+02:00
a4d4afc0-6eb6-11ef-b667-951a94d6009e;temperature;1758781883524;29;2025-09-25 08:31:23.524000+02:00
a4d4afc0-6eb6-11ef-b667-951a94d6009e;temperature;1758780683788;29.1;2025-09-25 08:11:23.788000+02:00
a4d4afc0-6eb6-11ef-b667-951a94d6009e;temperature;1758779484048;28.9;2025-09-25 07:51:24.048000+02:00
a4d4afc0-6eb6-11ef-b667-951a94d6009e;temperature;1758778284322;29.2;2025-09-25 07:31:24.322000+02:00
a4d4afc0-6eb6-11ef-b667-951a94d6009e;temperature;1758777084544;29.1;2025-09-25 07:11:24.544000+02:00
a4d4afc0-6eb6-11ef-b667-951a94d6009e;temperature;1758775884820;29.1;2025-09-25 06:51:24.820000+02:00
a4d4afc0-6eb6-11ef-b667-951a94d6009e;temperature;1758774685062;29;2025-09-25 06:31:25.062000+02:00
a4d4afc0-6eb6-11ef-b667-951a94d6009e;temperature;1758773485319;28.9;2025-09-25 06:11:25.319000+02:00
a4d4afc0-6eb6-11ef-b667-951a94d6009e;temperature;1758772285599;28.8;2025-09-25 05:51:25.599000+02:00
a4d4afc0-6eb6-11ef-b667-951a94d6009e;temperature;1758771085879;28.9;2025-09-25 05:31:25.879000+02:00
a4d4afc0-6eb6-11ef-b667-951a94d6009e;temperature;1758769886123;29;2025-09-25 05:11:26.123000+02:00
a4d4afc0-6eb6-11ef-b667-951a94d6009e;temperature;1758768686371;28.9;2025-09-25 04:51:26.371000+02:00
a4d4afc0-6eb6-11ef-b667-951a94d6009e;temperature;1758767486637;29;2025-09-25 04:31:26.637000+02:00
a4d4afc0-6eb6-11ef-b667-951a94d6009e;temperature;1758766287049;28.7;2025-09-25 04:11:27.049000+02:00
a4d4afc0-6eb6-11ef-b667-951a94d6009e;temperature;1758765087116;28.9;2025-09-25 03:51:27.116000+02:00
a4d4afc0-6eb6-11ef-b667-951a94d6009e;temperature;1758763887403;28.7;2025-09-25 03:31:27.403000+02:00
a4d4afc0-6eb6-11ef-b667-951a94d6009e;temperature;1758762687686;28.7;2025-09-25 03:11:27.686000+02:00
a4d4afc0-6eb6-11ef-b667-951a94d6009e;temperature;1758761487956;28.7;2025-09-25 02:51:27.956000+02:00
a4d4afc0-6eb6-11ef-b667-951a94d6009e;temperature;1758760288217;28.6;2025-09-25 02:31:28.217000+02:00
a4d4afc0-6eb6-11ef-b667-951a94d6009e;temperature;1758759088469;28.5;2025-09-25 02:11:28.469000+02:00
a4d4afc0-6eb6-11ef-b667-951a94d6009e;temperature;1758757888709;28.6;2025-09-25 01:51:28.709000+02:00
a4d4afc0-6eb6-11ef-b667-951a94d6009e;temperature;1758756688979;28.8;2025-09-25 01:31:28.979000+02:00
a4d4afc0-6eb6-11ef-b667-951a94d6009e;temperature;1758755489245;28.8;2025-09-25 01:11:29.245000+02:00
a4d4afc0-6eb6-11ef-b667-951a94d6009e;temperature;1758754289380;28.8;2025-09-25 00:51:29.380000+02:00
a4d4afc0-6eb6-11ef-b667-951a94d6009e;temperature;1758753089764;28.9;2025-09-25 00:31:29.764000+02:00
a4d4afc0-6eb6-11ef-b667-951a94d6009e;temperature;1758751890022;28.8;2025-09-25 00:11:30.022000+02:00
a4d4afc0-6eb6-11ef-b667-951a94d6009e;relativeHumidity;1758808277771;61.9;2025-09-25 15:51:17.771000+02:00
a4d4afc0-6eb6-11ef-b667-951a94d6009e;relativeHumidity;1758807078050;60.3;2025-09-25 15:31:18.050000+02:00
a4d4afc0-6eb6-11ef-b667-951a94d6009e;relativeHumidity;1758805878311;63.1;2025-09-25 15:11:18.311000+02:00
a4d4afc0-6eb6-11ef-b667-951a94d6009e;relativeHumidity;1758804678573;61.4;2025-09-25 14:51:18.573000+02:00
a4d4afc0-6eb6-11ef-b667-951a94d6009e;relativeHumidity;1758803478823;62.5;2025-09-25 14:31:18.823000+02:00
a4d4afc0-6eb6-11ef-b667-951a94d6009e;relativeHumidity;1758802279113;53.1;2025-09-25 14:11:19.113000+02:00
a4d4afc0-6eb6-11ef-b667-951a94d6009e;relativeHumidity;1758801079371;59.1;2025-09-25 13:51:19.371000+02:00
a4d4afc0-6eb6-11ef-b667-951a94d6009e;relativeHumidity;1758799879629;60.1;2025-09-25 13:31:19.629000+02:00
a4d4afc0-6eb6-11ef-b667-951a94d6009e;relativeHumidity;1758798679883;61.3;2025-09-25 13:11:19.883000+02:00
a4d4afc0-6eb6-11ef-b667-951a94d6009e;relativeHumidity;1758797480143;57.5;2025-09-25 12:51:20.143000+02:00
a4d4afc0-6eb6-11ef-b667-951a94d6009e;relativeHumidity;1758796280412;57.1;2025-09-25 12:31:20.412000+02:00
a4d4afc0-6eb6-11ef-b667-951a94d6009e;relativeHumidity;1758795080671;57.1;2025-09-25 12:11:20.671000+02:00
a4d4afc0-6eb6-11ef-b667-951a94d6009e;relativeHumidity;1758793880897;59.8;2025-09-25 11:51:20.897000+02:00
a4d4afc0-6eb6-11ef-b667-951a94d6009e;relativeHumidity;1758792681171;53.5;2025-09-25 11:31:21.171000+02:00
a4d4afc0-6eb6-11ef-b667-951a94d6009e;relativeHumidity;1758791481455;62.4;2025-09-25 11:11:21.455000+02:00
a4d4afc0-6eb6-11ef-b667-951a94d6009e;relativeHumidity;1758790281697;62.6;2025-09-25 10:51:21.697000+02:00
a4d4afc0-6eb6-11ef-b667-951a94d6009e;relativeHumidity;1758789081949;58.3;2025-09-25 10:31:21.949000+02:00
a4d4afc0-6eb6-11ef-b667-951a94d6009e;relativeHumidity;1758787882223;59.9;2025-09-25 10:11:22.223000+02:00
a4d4afc0-6eb6-11ef-b667-951a94d6009e;relativeHumidity;1758786682495;55;2025-09-25 09:51:22.495000+02:00
a4d4afc0-6eb6-11ef-b667-951a94d6009e;relativeHumidity;1758785482752;57.5;2025-09-25 09:31:22.752000+02:00
a4d4afc0-6eb6-11ef-b667-951a94d6009e;relativeHumidity;1758784283021;61.8;2025-09-25 09:11:23.021000+02:00
a4d4afc0-6eb6-11ef-b667-951a94d6009e;relativeHumidity;1758783083275;58.1;2025-09-25 08:51:23.275000+02:00
a4d4afc0-6eb6-11ef-b667-951a94d6009e;relativeHumidity;1758781883524;57.4;2025-09-25 08:31:23.524000+02:00
a4d4afc0-6eb6-11ef-b667-951a94d6009e;relativeHumidity;1758780683788;58.5;2025-09-25 08:11:23.788000+02:00
a4d4afc0-6eb6-11ef-b667-951a94d6009e;relativeHumidity;1758779484048;55.2;2025-09-25 07:51:24.048000+02:00
a4d4afc0-6eb6-11ef-b667-951a94d6009e;relativeHumidity;1758778284322;50.9;2025-09-25 07:31:24.322000+02:00
a4d4afc0-6eb6-11ef-b667-951a94d6009e;relativeHumidity;1758777084544;56.9;2025-09-25 07:11:24.544000+02:00
a4d4afc0-6eb6-11ef-b667-951a94d6009e;relativeHumidity;1758775884820;55.8;2025-09-25 06:51:24.820000+02:00
a4d4afc0-6eb6-11ef-b667-951a94d6009e;relativeHumidity;1758774685062;58.3;2025-09-25 06:31:25.062000+02:00
a4d4afc0-6eb6-11ef-b667-951a94d6009e;relativeHumidity;1758773485319;57.7;2025-09-25 06:11:25.319000+02:00
a4d4afc0-6eb6-11ef-b667-951a94d6009e;relativeHumidity;1758772285599;59.5;2025-09-25 05:51:25.599000+02:00
a4d4afc0-6eb6-11ef-b667-951a94d6009e;relativeHumidity;1758771085879;56.4;2025-09-25 05:31:25.879000+02:00
a4d4afc0-6eb6-11ef-b667-951a94d6009e;relativeHumidity;1758769886123;58.2;2025-09-25 05:11:26.123000+02:00
a4d4afc0-6eb6-11ef-b667-951a94d6009e;relativeHumidity;1758768686371;56.5;2025-09-25 04:51:26.371000+02:00
a4d4afc0-6eb6-11ef-b667-951a94d6009e;relativeHumidity;1758767486637;56.4;2025-09-25 04:31:26.637000+02:00
a4d4afc0-6eb6-11ef-b667-951a94d6009e;relativeHumidity;1758766287049;53.9;2025-09-25 04:11:27.049000+02:00
a4d4afc0-6eb6-11ef-b667-951a94d6009e;relativeHumidity;1758765087116;60.5;2025-09-25 03:51:27.116000+02:00
a4d4afc0-6eb6-11ef-b667-951a94d6009e;relativeHumidity;1758763887403;59.2;2025-09-25 03:31:27.403000+02:00
a4d4afc0-6eb6-11ef-b667-951a94d6009e;relativeHumidity;1758762687686;59.1;2025-09-25 03:11:27.686000+02:00
a4d4afc0-6eb6-11ef-b667-951a94d6009e;relativeHumidity;1758761487956;56.7;2025-09-25 02:51:27.956000+02:00
a4d4afc0-6eb6-11ef-b667-951a94d6009e;relativeHumidity;1758760288217;57.7;2025-09-25 02:31:28.217000+02:00
a4d4afc0-6eb6-11ef-b667-951a94d6009e;relativeHumidity;1758759088469;56.1;2025-09-25 02:11:28.469000+02:00
a4d4afc0-6eb6-11ef-b667-951a94d6009e;relativeHumidity;1758757888709;59.4;2025-09-25 01:51:28.709000+02:00
a4d4afc0-6eb6-11ef-b667-951a94d6009e;relativeHumidity;1758756688979;55.5;2025-09-25 01:31:28.979000+02:00
a4d4afc0-6eb6-11ef-b667-951a94d6009e;relativeHumidity;1758755489245;58.3;2025-09-25 01:11:29.245000+02:00
a4d4afc0-6eb6-11ef-b667-951a94d6009e;relativeHumidity;1758754289380;57.7;2025-09-25 00:51:29.380000+02:00
a4d4afc0-6eb6-11ef-b667-951a94d6009e;relativeHumidity;1758753089764;57.3;2025-09-25 00:31:29.764000+02:00
a4d4afc0-6eb6-11ef-b667-951a94d6009e;relativeHumidity;1758751890022;54.3;2025-09-25 00:11:30.022000+02:00
a865a130-ffde-11ef-9545-f1c19ab288c3;temperature;1758807905964;20.8;2025-09-25 15:45:05.964000+02:00
a865a130-ffde-11ef-9545-f1c19ab288c3;temperature;1758806706037;20.7;2025-09-25 15:25:06.037000+02:00
a865a130-ffde-11ef-9545-f1c19ab288c3;temperature;1758805506126;20.7;2025-09-25 15:05:06.126000+02:00
a865a130-ffde-11ef-9545-f1c19ab288c3;temperature;1758804306216;20.5;2025-09-25 14:45:06.216000+02:00
a865a130-ffde-11ef-9545-f1c19ab288c3;temperature;1758803106274;20.4;2025-09-25 14:25:06.274000+02:00
a865a130-ffde-11ef-9545-f1c19ab288c3;temperature;1758801906352;20.4;2025-09-25 14:05:06.352000+02:00
a865a130-ffde-11ef-9545-f1c19ab288c3;temperature;1758800706448;20.3;2025-09-25 13:45:06.448000+02:00
a865a130-ffde-11ef-9545-f1c19ab288c3;temperature;1758799506531;20.1;2025-09-25 13:25:06.531000+02:00
a865a130-ffde-11ef-9545-f1c19ab288c3;temperature;1758798306621;20.1;2025-09-25 13:05:06.621000+02:00
a865a130-ffde-11ef-9545-f1c19ab288c3;temperature;1758797106689;20.1;2025-09-25 12:45:06.689000+02:00
a865a130-ffde-11ef-9545-f1c19ab288c3;temperature;1758795906737;20.1;2025-09-25 12:25:06.737000+02:00
a865a130-ffde-11ef-9545-f1c19ab288c3;temperature;1758794706844;20;2025-09-25 12:05:06.844000+02:00
a865a130-ffde-11ef-9545-f1c19ab288c3;temperature;1758792306994;20;2025-09-25 11:25:06.994000+02:00
a865a130-ffde-11ef-9545-f1c19ab288c3;temperature;1758791107064;19.9;2025-09-25 11:05:07.064000+02:00
a865a130-ffde-11ef-9545-f1c19ab288c3;temperature;1758789907160;19.9;2025-09-25 10:45:07.160000+02:00
a865a130-ffde-11ef-9545-f1c19ab288c3;temperature;1758788707231;19.9;2025-09-25 10:25:07.231000+02:00
a865a130-ffde-11ef-9545-f1c19ab288c3;temperature;1758787507321;19.9;2025-09-25 10:05:07.321000+02:00
a865a130-ffde-11ef-9545-f1c19ab288c3;temperature;1758786307404;19.8;2025-09-25 09:45:07.404000+02:00
a865a130-ffde-11ef-9545-f1c19ab288c3;temperature;1758785107465;19.7;2025-09-25 09:25:07.465000+02:00
a865a130-ffde-11ef-9545-f1c19ab288c3;temperature;1758783907525;19.7;2025-09-25 09:05:07.525000+02:00
a865a130-ffde-11ef-9545-f1c19ab288c3;temperature;1758782707640;19.7;2025-09-25 08:45:07.640000+02:00
a865a130-ffde-11ef-9545-f1c19ab288c3;temperature;1758781507717;19.6;2025-09-25 08:25:07.717000+02:00
a865a130-ffde-11ef-9545-f1c19ab288c3;temperature;1758780307782;19.6;2025-09-25 08:05:07.782000+02:00
a865a130-ffde-11ef-9545-f1c19ab288c3;temperature;1758779107868;19.5;2025-09-25 07:45:07.868000+02:00
a865a130-ffde-11ef-9545-f1c19ab288c3;temperature;1758777907924;19.6;2025-09-25 07:25:07.924000+02:00
a865a130-ffde-11ef-9545-f1c19ab288c3;temperature;1758776708014;19.6;2025-09-25 07:05:08.014000+02:00
a865a130-ffde-11ef-9545-f1c19ab288c3;temperature;1758775508110;19.5;2025-09-25 06:45:08.110000+02:00
a865a130-ffde-11ef-9545-f1c19ab288c3;temperature;1758774308172;19.6;2025-09-25 06:25:08.172000+02:00
